,photo_id,exif_camera_make,exif_camera_model,exif_iso,exif_focal_length,exif_aperture_value,exif_exposure_time,orientation,iso_noise_bin_label,iso_noise_label,DoF_bin,DoF,exposure_label,focal_label_bin,focal_label
12634,kTJM01D4ww8,Canon,Canon EOS 600D,400,18,20,1/200,1,0,0,1,2,1,0,0
12636,6MVICWipbgU,NIKON CORPORATION,NIKON D7100,180,35,2.5,1/8000,1,0,0,0,0,2,0,0
12637,EtqCCZWMNps,Canon,Canon EOS 80D,100,24,1.4,1/3200,1,0,0,0,0,2,0,0
12638,C0edGRyDr7I,Canon,Canon EOS 60D,200,20,13,1/125,1,0,0,1,2,1,0,0
12640,ONxt3hLkvs0,SONY,ILCE-7SM2,6400,24,2.8,20,1,1,2,0,0,0,0,0
12645,1wQbtsNa5K8,Sony,A7 ii,1600,20,1.4,13,1,1,1,0,0,0,0,0
12646,sMa6hfJuIO4,NIKON CORPORATION,NIKON D750,640,105,4,1/100,1,1,1,1,1,1,1,2
12647,WsUciKaXDuk,Canon,Canon EOS 700D,800,24,2.8,6,1,1,1,0,0,0,0,0
12650,cm0C-xPERsU,NIKON CORPORATION,NIKON D800,6400,14,2.8,20,1,1,2,0,0,0,0,0
12651,aAIQr8Sv4Dg,GoPro,HERO4 Silver,100,3,2.8,1/1200,1,0,0,0,0,2,0,0
12652,pzgc2oAyBMw,DJI,FC220,100,4.7,2.2,1/500,1,0,0,0,0,2,0,0
12653,Unl-fQ1_P5Q,SAMSUNG,NX300,800,18,3.5,1/60,1,1,1,0,1,1,0,0
12656,bZlV3QZ6zoU,SONY,ILCE-7RM2,400,35,2.2,1/1000,1,0,0,0,0,2,0,0
12659,wmXadAZ1Dk4,Canon,Canon EOS 6D,200,35,2,1/1600,1,0,0,0,0,2,0,0
12661,-rckGTtnN7w,Canon,Canon EOS 77D,100,50,11,0.6,1,0,0,1,2,0,0,1
12665,Mfnt00bqUFg,SONY,ILCE-6000,100,50,2.2,1/400,1,0,0,0,0,2,0,1
12666,1ZLNmP7-KUM,SONY,ILCE-7M2,800,105,4,1/50,1,1,1,1,1,1,1,2
12667,qOloA0FIHHw,NIKON CORPORATION,NIKON D500,50,45,14,15,1,0,0,1,2,0,0,1
12671,YA-DFlSzXBE,Canon,Canon EOS 6D,100,50,8,1/640,1,0,0,1,2,2,0,1
12674,55v5LszEpGI,NIKON CORPORATION,NIKON D7000,320,18,3.5,1/80,1,0,0,0,1,1,0,0
12675,yxlLJh35N0c,SONY,ILCE-7M3,400,24,3.2,1/320,1,0,0,0,1,2,0,0
12678,EfO9AbnFRl0,NIKON CORPORATION,NIKON D750,100,62,4.5,1/50,1,0,0,1,1,1,0,1
12679,Zwp8zDWO-CI,NIKON CORPORATION,NIKON D600,400,75,2.8,1/200,1,0,0,0,0,1,0,1
12681,0wyzsMi8sb8,SONY,ILCE-7M2,100,35,1.6,1/400,1,0,0,0,0,2,0,0
12682,HJ0TN1YZl5Q,Hasselblad,L1D-20c,100,10.3,5,1/50,1,0,0,1,1,1,0,0
12683,eQRywYTBZOQ,SONY,ILCA-99M2,800,22,5.6,1,1,1,1,1,1,0,0,0
12684,apFkrxLq1HY,SONY,ILCE-7,100,50,2.8,1/400,1,0,0,0,0,2,0,1
12686,yFlEQfHrzcE,Canon,Canon EOS 5D Mark II,200,75,2.8,1/250,1,0,0,0,0,1,0,1
12687,BkmdKnuAZtw,OLYMPUS IMAGING CORP.,E-M10,200,25,5,1/500,1,0,0,1,1,2,0,0
12692,yvTS5NBtY9c,Canon,Canon EOS 5D Mark III,100,35,11,1/50,1,0,0,1,2,1,0,0
12693,U1IDa7v5w-w,Canon,Canon EOS 7D Mark II,100,40,8,1/1250,1,0,0,1,2,2,0,1
12702,dq93aNzsrH0,Hasselblad,L1D-20c,100,10.3,6.3,1/500,1,0,0,1,2,2,0,0
12706,FYd_OgGb1KM,Canon,Canon EOS 5D Mark II,320,50,1.8,1/1250,1,0,0,0,0,2,0,1
12707,ybdIakmMPpc,Canon,Canon EOS 60D,160,80,8,1/250,1,0,0,1,2,1,0,1
12715,g3lutX_kiys,NIKON CORPORATION,NIKON D610,1250,24,4.5,20,1,1,1,1,1,0,0,0
12716,FbhNdD1ow2g,Canon,Canon EOS 6D,1000,105,4.5,1/100,1,1,1,1,1,1,1,2
12720,uVZO1f5taCY,NIKON CORPORATION,NIKON D3300,800,300,5.6,1/800,1,1,1,1,1,2,1,2
12728,t7pgo8w_Yo0,DJI,FC2103,100,4.5,2.8,1/170,1,0,0,0,0,1,0,0
12731,74T_ZCepPkY,Canon,Canon EOS 5DS,50,24,2.8,1/160,1,0,0,0,0,1,0,0
12741,60cbKmNJ-ls,samsung,SM-G935F,40,4.2,1.7,1/1150,1,0,0,0,0,2,0,0
12742,dbORTH6dYfU,Canon,Canon EOS 5D Mark II,320,35,2,1/200,1,0,0,0,0,1,0,0
12743,KaNvPPzCoIw,SONY,ILCE-7M3,500,50,3.5,1/320,1,1,1,0,1,2,0,1
12745,UUbs2ViJgog,Canon,Canon EOS 550D,400,27,4,1/60,1,0,0,1,1,1,0,0
12747,0Q1hQfPmQ5k,Canon,Canon EOS 70D,100,33,5.6,1/320,1,0,0,1,1,2,0,0
12749,DXLwxY37ckw,Canon,Canon EOS 6D,320,353,5.6,1/320,1,0,0,1,1,2,1,2
12751,lwh3rgHLxPE,DJI,FC220,100,4.7,2.2,1/500,1,0,0,0,0,2,0,0
12754,9_V3wHZaS68,NIKON CORPORATION,NIKON D500,100,35,1.4,1/640,1,0,0,0,0,2,0,0
12757,xdaFyp4byQ0,Canon,Canon EOS 700D,100,50,1.8,1/60,1,0,0,0,0,1,0,1
12764,Rq9X_ZYvBkM,NIKON CORPORATION,NIKON D750,500,35,2.2,1/320,1,1,1,0,0,2,0,0
12766,mpEntmqDPmk,SONY,ILCE-7M3,50,35,5,30,1,0,0,1,1,0,0,0
12767,Jaq_YZsxzCc,SONY,ILCE-7M3,200,24,16,1/15,1,0,0,1,2,1,0,0
12770,V1CkOyLJUos,SONY,ILCE-7RM2,100,35,6.3,1/80,1,0,0,1,2,1,0,0
12773,qYVJWNvsH7Q,NIKON CORPORATION,NIKON Z 6,1250,50,1.4,1/1000,1,1,1,0,0,2,0,1
12774,FlnBOxM_iF4,Apple,iPhone X,16,6,2.4,1/3205,1,0,0,0,0,2,0,0
12775,CgOaFB56Vyw,Canon,Canon EOS 5D Mark III,320,600,8,1/1600,1,0,0,1,2,2,1,2
12776,yTbKRDsZGEk,SONY,ILCE-7M3,250,51,5.6,1/500,1,0,0,1,1,2,0,1
12777,VY96fIwZuuY,NIKON CORPORATION,NIKON D5500,100,70,2.8,1/125,1,0,0,0,0,1,0,1
12781,ABeSepIOoXA,SONY,ILCE-6300,100,50,3.5,1/200,1,0,0,0,1,1,0,1
12787,-fQqwGNgIpw,Apple,iPhone XS Max,25,4.2,1.8,1/669,1,0,0,0,0,2,0,0
12797,99F4mC79j1I,NIKON CORPORATION,NIKON D7000,125,11,7.1,1/20,1,0,0,1,2,1,0,0
12798,ee67VZ9Jijk,FUJIFILM,FinePixS2Pro,200,30,5.6,1/500,1,0,0,1,1,2,0,0
12800,KVeogBZzl4M,Canon,Canon EOS REBEL T5i,125,18,3.5,1/320,1,0,0,0,1,2,0,0
12801,D9gKmhEavyU,Canon,Canon EOS 5D Mark IV,1250,300,5,1/640,1,1,1,1,1,2,1,2
12804,ST-Ts25_TpE,Canon,Canon EOS 5D Mark II,250,35,2,1/2000,1,0,0,0,0,2,0,0
12806,0uPV-K67DaU,Zenit ,ET-7,400,58,5.6,1/500,1,0,0,1,1,2,0,1
12807,S_AAp27zg_s,Canon,Canon EOS REBEL T2i,100,40,6.3,1/100,1,0,0,1,2,1,0,1
12812,9zNNm4KccC8,NIKON CORPORATION,NIKON D7000,2000,10,3.5,25,1,1,2,0,1,0,0,0
12813,tVdL8ZJDObw,Apple,iPhone 6s,25,4.2,2.2,1/2137,1,0,0,0,0,2,0,0
12819,GW6_l_nC7tc,Canon,Canon EOS 600D,800,18,3.5,10,1,1,1,0,1,0,0,0
12821,Yx0sVL2H8pA,NIKON CORPORATION,NIKON D850,1600,120,4,1/50,1,1,1,1,1,1,1,2
12822,zelgyeLINKc,Canon,Canon EOS 450D,1600,47,13,1/400,1,1,1,1,2,2,0,1
12824,4NnKkfTaNAM,Canon,Canon EOS 600D,3200,50,1.4,1/800,1,1,2,0,0,2,0,1
12826,TRVkQRdT820,Canon,Canon EOS 1000D,400,32,6.3,1/1600,1,0,0,1,2,2,0,0
12828,ip2x13gsYJE,FUJIFILM,X-T20,200,46.3,4,1/30,1,0,0,1,1,1,0,1
12830,d9wuC3RcGh0,Canon,Canon EOS 80D,320,45,10,1/250,1,0,0,1,2,1,0,1
12831,U6YXXb5mcKM,NIKON CORPORATION,NIKON D600,100,48,4,1/125,1,0,0,1,1,1,0,1
12833,2hSypX6qBew,FUJIFILM,X-T20,200,55,4,1/420,1,0,0,1,1,2,0,1
12834,tjwiDhFVIM4,FUJIFILM,X100S,250,23,10,1/800,1,0,0,1,2,2,0,0
12838,Qrg3PKWK5nY,SONY,ILCE-6500,100,16,7.1,1/160,1,0,0,1,2,1,0,0
12839,z4TwyDCAqnY,NIKON CORPORATION,NIKON D610,400,14,5,1/100,1,0,0,1,1,1,0,0
12844,daAg9FipEhw,SONY,ILCE-7M3,800,29,4,1/160,1,1,1,1,1,1,0,0
12847,hxkzvihbS_c,SONY,ILCE-7M3,160,24,4,1/125,1,0,0,1,1,1,0,0
12849,legqE_QBFmI,SONY,ILCE-7M2,100,35,22,30,1,0,0,1,2,0,0,0
12850,nAnv-ayK1wE,SONY,ILCE-7M3,50,55,1.8,1/4000,1,0,0,0,0,2,0,1
12853,WHLI73X8tE0,NIKON CORPORATION,NIKON D3100,400,18,8,10,1,0,0,1,2,0,0,0
12855,JcvvdtxLUV8,SONY,ILCE-6000,160,36,5.6,1/200,1,0,0,1,1,1,0,1
12856,W8iQBo22Mp4,Canon,Canon EOS 6D,200,50,1.8,1/100,1,0,0,0,0,1,0,1
12864,TZ2YZTJb8C8,Canon,Canon EOS 77D,2500,250,7.1,1/800,1,1,2,1,2,2,1,2
12866,dmq143g6BQk,Canon,Canon EOS Rebel T6,100,55,8,1/1250,1,0,0,1,2,2,0,1
12868,ohShlY1eT6w,Canon,Canon EOS 700D,100,20,4,1/640,1,0,0,1,1,2,0,0
12869,Y1qijzrIDN4,NIKON CORPORATION,NIKON D750,100,50,1.8,1/640,1,0,0,0,0,2,0,1
12886,vrr1JWKsuG0,Canon,Canon EOS 5D Mark IV,3200,300,5,1/640,1,1,2,1,1,2,1,2
12893,4C8Nyhuw1K8,NIKON CORPORATION,NIKON D5,320,500,4,1/500,1,0,0,1,1,2,1,2
12897,3xltAFnJlhQ,Canon,Canon EOS 6D,1600,50,4.5,1/125,1,1,1,1,1,1,0,1
12898,fmTDdLOEkl0,NIKON CORPORATION,NIKON D850,250,105,6.3,1/8000,1,0,0,1,2,2,1,2
12899,daevrPHoYRg,Canon,Canon EOS Rebel T6i,200,50,18,0.8,1,0,0,1,2,0,0,1
12900,nKV2acRrR9U,SONY,ILCE-6000,1600,16,1.6,1/60,1,1,1,0,0,1,0,0
12906,5PAJn8MsT_o,Canon,Canon EOS 5D Mark II,100,24,4,1/8000,1,0,0,1,1,2,0,0
12910,OAlYImdG1IQ,SONY,ILCE-6000,100,16,5.6,1/80,1,0,0,1,1,1,0,0
12923,OtSfukJOl2o,FUJIFILM,X-T2,1250,18,2.8,30,1,1,1,0,0,0,0,0
12924,oWHNeo9C8hY,,NIKON D850,1250,15,3.2,15,1,1,1,0,1,0,0,0
12930,jgFPg_EO2dU,NIKON CORPORATION,NIKON D610,200,85,2,1/80,1,0,0,0,0,1,0,1
12931,iqbk5e3evrc,SONY A7 iii,ILCE-7M3,100,33,5,1/100,1,0,0,1,1,1,0,0
12932,9b4WStMHwbw,Canon,Canon EOS 5DS,50,50,1.4,1/200,1,0,0,0,0,1,0,1
12935,lQPEChtLjUo,SONY,ILCE-7M3,400,28,8,1/125,1,0,0,1,2,1,0,0
12941,oZKmdQlIVds,Canon,Canon EOS 5D Mark IV,200,24,5,30,1,0,0,1,1,0,0,0
12942,JVPX0mLB-NQ,Canon,Canon EOS 5D Mark II,200,105,4,1/250,1,0,0,1,1,1,1,2
12943,JjWpEsLwe-0,SONY,ILCE-6500,640,38,13,1/800,1,1,1,1,2,2,0,1
12944,SFKAoY5scVU,OLYMPUS CORPORATION,E-M1MarkII,64,25,4,2.5,1,0,0,1,1,0,0,0
12945,EPUjmGnm2AA,Canon,Canon EOS 80D,100,20,1.4,1/2500,1,0,0,0,0,2,0,0
12947,bb00CZjDg1g,NIKON CORPORATION,NIKON D3100,400,58,32,1/125,1,0,0,1,2,1,0,1
12948,b8AiheHsMXw,FUJIFILM,X-T1,200,23,2.5,1/1000,1,0,0,0,0,2,0,0
12949,5wEhOWeKMHs,NIKON CORPORATION,NIKON D5300,1250,18,3.5,30,1,1,1,0,1,0,0,0
12952,Eg3iyelG2iQ,Canon,Canon EOS 5DS,500,24,2.8,30,1,1,1,0,0,0,0,0
12953,xHmmOYjB4Ws,Canon,Canon EOS 100D,2000,55,7.1,1/100,1,1,2,1,2,1,0,1
12954,pzhqA4Adyn8,SONY,ILCA-99M2,320,135,2.2,1/125,1,0,0,0,0,1,1,2
12956,TVkZ0uAAFZw,Canon,Canon EOS 100D,6400,24,2.8,14,1,1,2,0,0,0,0,0
12957,EvS_yFY48VU,Hasselblad,L1D-20c,200,10.3,2.8,1/200,1,0,0,0,0,1,0,0
12961,itw-veImrHU,SONY,ILCE-7RM3,100,135,2.8,1/800,1,0,0,0,0,2,1,2
12962,j9yllKyjn64,NIKON CORPORATION,NIKON D700,200,370,5.6,1/500,1,0,0,1,1,2,1,2
12966,xdFaanjRmTY,Canon,,100,50,2,1/100,1,0,0,0,0,1,0,1
12972,iuIQUwjuzmE,Panasonic,DMC-ZS60,80,129,8,1/800,1,0,0,1,2,2,1,2
12975,JpWY_cDrhQU,Canon,,100,50,2,1/100,1,0,0,0,0,1,0,1
12977,Opo9reJ91Ms,Canon,Canon EOS Rebel T6,100,50,1.8,1/200,1,0,0,0,0,1,0,1
12981,442Fk0AFNUk,NIKON CORPORATION,NIKON D750,100,85,1.8,1/4000,1,0,0,0,0,2,0,1
12985,-J2-WbOTpGU,NIKON CORPORATION,NIKON D3200,100,35,11,1/400,1,0,0,1,2,2,0,0
12987,esFsRIt14NU,SONY,ILCE-7RM2,500,85,3.2,1/8000,1,1,1,0,1,2,0,1
12993,Yd6TC3qee6M,Canon,Canon EOS 6D Mark II,400,70,4.5,1/60,1,0,0,1,1,1,0,1
12994,LDOshBvuuY0,Canon,Canon EOS 5D Mark II,400,24,4,1/200,1,0,0,1,1,1,0,0
12995,r9vIeE2uN7Y,Canon,Canon EOS-1D X,2000,40,6.3,1/500,1,1,2,1,2,2,0,1
12996,x7Kz09VroNU,Canon,Canon EOS 6D,100,67,9,1/320,1,0,0,1,2,2,0,1
13001,sdz9gizS0pI,NIKON CORPORATION,NIKON D5200,100,35,13,1/6,1,0,0,1,2,1,0,0
13002,on4iXApWLh0,SONY,ILCE-7M3,100,40,1.4,1/1250,1,0,0,0,0,2,0,1
13003,vQyCOE2egHo,FUJIFILM,X-T1,200,56,8,1/160,1,0,0,1,2,1,0,1
13007,ew6Mt77oSHI,Canon,Canon EOS 6D Mark II,3200,24,20,15,1,1,2,1,2,0,0,0
13012,JWQ_KxUrrBU,SONY,ILCE-6300,640,16,3.5,15,1,1,1,0,1,0,0,0
13016,LziO0mzXwQo,Canon,Canon EOS M50,100,17,7.1,1/320,1,0,0,1,2,2,0,0
13019,lLtBNeVOHFE,NIKON CORPORATION,NIKON D5300,100,95,10,1/25,1,0,0,1,2,1,1,2
13033,N2oCdJEd78Y,SONY,ILCE-7M3,320,200,5.6,1/320,1,0,0,1,1,2,1,2
13034,kwJfZxunoHc,Canon,Canon EOS 6D,200,50,2.8,1/800,1,0,0,0,0,2,0,1
13035,WBc2-r0bTzA,Canon,Canon EOS 5D Mark II,200,85,4,1/250,1,0,0,1,1,1,0,1
13036,AKUnXRtjo0A,NIKON CORPORATION,NIKON Z 6,2500,24,4,15,1,1,2,1,1,0,0,0
13038,7QyUPe30vqU,Canon,Canon EOS 5D Mark III,50,115,2.8,1/500,1,0,0,0,0,2,1,2
13040,epWZiP40_AM,SONY,ILCE-7M3,250,90,8,1/125,1,0,0,1,2,1,1,2
13041,HNI6doq6cTM,SONY,ILCE-7RM2,100,33,4,1/800,1,0,0,1,1,2,0,0
13043,n7ovRFBtOtI,SONY,ILCE-7M2,100,75,2.8,1/2000,1,0,0,0,0,2,0,1
13045,jeq-mz11xAY,OnePlus,ONEPLUS A5010,100,4.1,1.7,1/210,1,0,0,0,0,1,0,0
13046,5nH0Hh78Nh4,SONY,ILCE-7M3,80,49,22,0.8,1,0,0,1,2,0,0,1
13047,H3z8BDFIByU,NIKON CORPORATION,NIKON D850,2000,500,10,1/3200,1,1,2,1,2,2,1,2
13050,X8cBJyA3D5Q,Canon,Canon EOS 77D,100,50,8,1/4,1,0,0,1,2,1,0,1
13055,E303FUX7oNk,FUJIFILM,X-Pro2,200,35,1,1/2400,1,0,0,0,0,2,0,0
13062,2gCNcAvkGEY,Apple,iPhone XR,50,4.2,1.8,1/120,1,0,0,0,0,1,0,0
13063,VvhCyZ9jRx0,Canon,Canon EOS 5DS,1600,24,4,1/640,1,1,1,1,1,2,0,0
13066,JPx3K21fLkg,"RICOH IMAGING COMPANY, LTD.",PENTAX 645Z,400,120,5.6,1/160,1,0,0,1,1,1,1,2
13068,0cg6yKJIFJ4,NIKON CORPORATION,NIKON D610,1250,50,1.8,1/200,1,1,1,0,0,1,0,1
13069,sWw5VwBK1ew,FUJIFILM,X-Pro2,800,23,2.8,1/4700,1,1,1,0,0,2,0,0
13074,bRqoWruEm_c,NIKON CORPORATION,NIKON D750,160,135,2.8,1/200,1,0,0,0,0,1,1,2
13076,mqgytlEZ0g0,SONY,ILCE-7M3,1000,16,2.8,1/125,1,1,1,0,0,1,0,0
13078,Y7iHt3LRWGg,NIKON CORPORATION,NIKON D500,100,30,2,1/500,1,0,0,0,0,2,0,0
13079,MfNhU7gCTG8,NIKON CORPORATION,NIKON D3400,100,21,10,1/400,1,0,0,1,2,2,0,0
13081,KAWw-M-8u3I,SONY,ILCE-6300,1600,50,5.6,1/125,1,1,1,1,1,1,0,1
13083,0O0Cia89YLU,GoPro,HERO5 Black,100,3,2.8,1/843,1,0,0,0,0,2,0,0
13086,RJFzAPHOx0M,Canon,Canon EOS 5D Mark IV,500,35,2.8,1/250,1,1,1,0,0,1,0,0
13087,a66gEqpIP5U,FUJIFILM,X100T,200,19,2,1/50,1,0,0,0,0,1,0,0
13088,b9jVmkFNfV0,NIKON CORPORATION,NIKON D600,2000,20,1.6,1/200,1,1,2,0,0,1,0,0
13092,NNddPCQDhyw,Apple,iPhone XR,50,4.2,1.8,1/120,1,0,0,0,0,1,0,0
13101,l4uDLlj6INI,Canon,Canon EOS 6D,100,35,8,1/40,1,0,0,1,2,1,0,0
13104,Qfk5WlDlUvE,Canon,5D Mark III,200,24,2.8,1/400,1,0,0,0,0,2,0,0
13107,_yEysKlHmuc,Canon,Canon EOS 1300D,125,100,2.8,1/160,1,0,0,0,0,1,1,2
13108,AR8XAYZVB7Q,Hasselblad,L1D-20c,100,10.3,2.8,0.5,1,0,0,0,0,0,0,0
13109,EUqatWCcX-s,Canon,Canon EOS M50,400,28,3.5,1/250,1,0,0,0,1,1,0,0
13111,ZIE7jtHMM0c,Panasonic,DC-GH5,200,14,4.5,1/200,1,0,0,1,1,1,0,0
13112,TuplP0IQvw4,NIKON CORPORATION,NIKON D800E,4000,14,2.8,15,1,1,2,0,0,0,0,0
13114,qn4wTgRyVow,Canon,Canon EOS 5D Mark IV,400,85,1.8,1/125,1,0,0,0,0,1,0,1
13115,vU83uXT4lVk,SONY,ILCE-7,160,70,5.6,1/320,1,0,0,1,1,2,0,1
13119,I6OcpN0cJwQ,SONY,ILCE-6300,800,50,5.6,1/125,1,1,1,1,1,1,0,1
13135,UFghMPQLIeo,Canon,Canon EOS 100D,100,24,14,4,1,0,0,1,2,0,0,0
13137,eqCyPhYCPjI,SONY,ILCE-7RM3,160,55,1.8,1/10,1,0,0,0,0,1,0,1
13139,KjKrSyvQuBE,SONY,ILCE-6300,100,24,1.8,1/250,1,0,0,0,0,1,0,0
13144,Ap0r7zr0qNI,Canon,Canon EOS 5DS,50,100,5.6,1/640,1,0,0,1,1,2,1,2
13150,yWCyI7I0yOc,Canon,Canon EOS 5DS,1000,24,1.4,13,1,1,1,0,0,0,0,0
13155,UTaOW1DOXoY,NIKON CORPORATION,NIKON D850,100,340,5.6,1/320,1,0,0,1,1,2,1,2
13158,2h8LxlRo5ow,Sony,Alpha A7s,1250,15,2,13,1,1,1,0,0,0,0,0
13162,-_0lTCpTMsI,Canon,Canon EOS 5D Mark III,2500,16,2.8,25,1,1,2,0,0,0,0,0
13163,AcG-unN00gw,Canon,Canon EOS 60D,640,40,6.3,1/125,1,1,1,1,2,1,0,1
13173,K88BVN6yMrU,Canon,Canon EOS 6D Mark II,1600,14,2.8,13,1,1,1,0,0,0,0,0
13177,bCxMuT-OhbQ,Hasselblad,L1D-20c,200,10.3,3.5,1/640,1,0,0,0,1,2,0,0
13182,JnT4Mjq5n_E,Canon,Canon EOS 5D Mark III,50,200,2.8,1/640,1,0,0,0,0,2,1,2
13184,EQIFdgTYzwc,Canon,Canon EOS R,100,35,2,1/60,1,0,0,0,0,1,0,0
13185,YFlbfrxm4TM,Canon,Canon EOS 77D,100,50,8,1/4,1,0,0,1,2,1,0,1
13196,jisnSnPIopw,NIKON CORPORATION,NIKON D850,80,125,7.1,1/800,1,0,0,1,2,2,1,2
13197,fsNMGdyQTUY,NIKON CORPORATION,NIKON D7200,100,24,11,25,1,0,0,1,2,0,0,0
13201,KMPMW9MeLD4,NIKON CORPORATION,NIKON D7100,800,50,2.5,1/250,1,1,1,0,0,1,0,1
13202,rk2s0sm8xF4,OLYMPUS CORPORATION,E-M5MarkIII,200,17,2,1/15,1,0,0,0,0,1,0,0
13203,nsFLt0rBQHI,Canon,Canon EOS 5D Mark II,500,24,4,1/2500,1,1,1,1,1,2,0,0
13205,IXZru8ftAy0,SONY,ILCE-6500,800,99,11,1/2000,1,1,1,1,2,2,1,2
13207,oN9SVtuHVVE,Canon,Canon EOS 1200D,100,43,5.6,1,1,0,0,1,1,0,0,1
13211,QIJvMvO3KFU,Canon,Canon EOS-1D X Mark II,200,386,4,1/2000,1,0,0,1,1,2,1,2
13215,Fax2awvVbt8,NIKON CORPORATION,NIKON D7000,1000,300,5.6,1/2000,1,1,1,1,1,2,1,2
13216,3eDUvZeCqBA,Canon,Canon EOS 80D,100,53,29,60,1,0,0,1,2,0,0,1
13219,w4lzk2_Yasc,SONY,ILCE-7RM3,1000,282,8,1/200,1,1,1,1,2,1,1,2
13220,m30wSnGoXb0,Canon,Canon EOS 77D,100,50,8,1/4,1,0,0,1,2,1,0,1
13229,cAQazM7xh1U,Canon,Canon EOS 6D,1000,50,2,1/80,1,1,1,0,0,1,0,1
13230,E-MnIT8i9So,SONY,ILCE-7RM2,800,24,4,1/200,1,1,1,1,1,1,0,0
13236,uwI8R_FyLrI,SONY,ILCE-7M2,6400,300,5.6,1/3200,1,1,2,1,1,2,1,2
13239,PLhxx6NubAE,Canon,Canon EOS 5D Mark III,50,200,2.8,1/400,1,0,0,0,0,2,1,2
13240,Tu_lH5CFFZw,SONY,ILCE-7M3,200,70,4,1/100,1,0,0,1,1,1,0,1
13241,JV0S38Lqib0,Leica Camera AG,LEICA M10-P,200,50,1.4,1/750,1,0,0,0,0,2,0,1
13243,__G2yFuW7jQ,DJI,FC220,100,4.7,2.2,1/50,1,0,0,0,0,1,0,0
13244,GebuvyyNN5Y,NIKON CORPORATION,NIKON Z 6,1000,50,1.8,1/250,1,1,1,0,0,1,0,1
13245,TqiWvGfh5ZE,NIKON CORPORATION,NIKON D7500,400,35,5.6,1/160,1,0,0,1,1,1,0,0
13247,JMxXwZa6lbM,SONY,ILCE-7M3,160,35,1.8,1/40,1,0,0,0,0,1,0,0
13248,eUrG-yIJC2o,Canon,Canon EOS 6D,2000,50,2.8,1/200,1,1,2,0,0,1,0,1
13250,NBbu5-kVdEE,Canon,Canon EOS 5D Mark IV,250,50,1.8,1/250,1,0,0,0,0,1,0,1
13253,IthP0lCR2aI,Canon,Canon EOS 6D,100,50,2,1/800,1,0,0,0,0,2,0,1
13258,WaOfPz6arXw,FUJIFILM,X-T20,200,140,16,1/250,1,0,0,1,2,1,1,2
13260,3pZ3nf5wzDM,SONY,ILCE-7RM2,100,28,5.6,1/500,1,0,0,1,1,2,0,0
13261,yrEuJko5u2E,NIKON CORPORATION,NIKON D7000,1250,10,3.5,25,1,1,1,0,1,0,0,0
13266,uMSzX-yZldA,Canon,Canon EOS REBEL T3i,125,50,1.4,1/320,1,0,0,0,0,2,0,1
13268,AZYpYoXmhWE,NIKON CORPORATION,NIKON D4S,400,14,11,1/80,1,0,0,1,2,1,0,0
13269,R7Bh47VBEMk,SONY,ILCE-7M3,800,35,4.5,20,1,1,1,1,1,0,0,0
13270,Mh3Xzp8o4YE,Panasonic,DMC-GX8,200,42,8,1/1600,1,0,0,1,2,2,0,1
13272,XmJC_eXIseY,FUJIFILM,X-H1,250,26.5,16,1/125,1,0,0,1,2,1,0,0
13277,5Kgv18oIoZk,Canon,Canon EOS 550D,100,11,2.8,1/125,1,0,0,0,0,1,0,0
13279,ugA20jqhHL4,FUJIFILM,X-H1,100,23.3,22,1/40,1,0,0,1,2,1,0,0
13282,BAq-adH7Q3g,Canon,Canon EOS 7D Mark II,1600,200,2.8,1/320,1,1,1,0,0,2,1,2
13283,3Cgmcux-cpY,NIKON CORPORATION,NIKON D3300,200,35,11,1/125,1,0,0,1,2,1,0,0
13290,L2BqGjfX-Yw,Canon,Canon EOS 600D,400,59,10,1/4,1,0,0,1,2,1,0,1
13291,Rz4vu4xD2n8,SONY,ILCE-7RM2,400,64,5,1/80,1,0,0,1,1,1,0,1
13294,IHWnTa6P7Z0,FUJIFILM,X-T100,320,46.3,4,1/70,1,0,0,1,1,1,0,1
13298,hYeI47BKuxc,SONY,ILCE-7M3,1000,105,4,1/125,1,1,1,1,1,1,1,2
13303,3kgiW7ufPEM,Canon,Canon EOS 6D Mark II,500,70,2.8,1/400,1,1,1,0,0,2,0,1
13305,USuDsWIPgNA,DJI,FC2204,100,5.1,3,1/240,1,0,0,0,0,1,0,0
13307,EyCEX1e9EiY,Canon,Canon EOS 6D,2500,50,2.2,1/125,1,1,2,0,0,1,0,1
13308,gssTVzEia0c,Canon,Canon EOS 6D Mark II,400,67,2.8,1/500,1,0,0,0,0,2,0,1
13310,y5Tk8f7TBqw,SONY,ILCE-6500,100,55,9,1/80,1,0,0,1,2,1,0,1
13311,-usmfJMqTag,Leica Camera AG,LEICA M10,800,50,1.4,1/500,1,1,1,0,0,2,0,1
13315,gUmIZMEjDUU,Canon,Canon EOS 5D Mark III,500,105,4,1/1250,1,1,1,1,1,2,1,2
13316,_vUQD2qFcIY,NIKON CORPORATION,NIKON D5300,400,35,2,1/125,1,0,0,0,0,1,0,0
13317,VFarxJ7jpBk,Canon,Canon EOS 700D,100,18,16,1/60,1,0,0,1,2,1,0,0
13320,8l_z5B12M7Y,NIKON CORPORATION,NIKON Z 6,800,14,2.8,1/10,1,1,1,0,0,1,0,0
13321,4UR1RNIetCI,Hasselblad,L1D-20c,100,10.3,5.6,1/100,1,0,0,1,1,1,0,0
