,Unnamed: 0,photo_id,exif_camera_make,exif_camera_model,exif_iso,exif_focal_length,exif_aperture_value,exif_exposure_time,orientation,iso_noise_bin_label,iso_noise_label,DoF_bin,DoF,exposure_label,focal_label_bin,focal_label
13795,13795,wql4ybjCFcQ,NIKON CORPORATION,NIKON D600,100.0,50.0,1.8,1/3200,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
13796,13796,YbRKjSgfP8Y,SONY,DSC-RX100M6,200.0,41.1,4.5,1/1600,1,0.0,0.0,1.0,1.0,2.0,0.0,1.0
13798,13798,2TE9VLMNlAI,Canon,Canon EOS 6D Mark II,100.0,16.0,14.0,30,0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
13799,13799,shRsxL3q8P4,Canon,Canon EOS 5DS,50.0,560.0,57.0,1/400,1,0.0,0.0,1.0,2.0,2.0,1.0,2.0
13800,13800,-YMhyDPQje4,DJI,FC1102,100.0,4.5,2.6,1/120,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13801,13801,5-ybj60CNFs,Canon,Canon EOS 5D Mark III,800.0,50.0,1.4,1/4000,1,1.0,1.0,0.0,0.0,2.0,0.0,1.0
13802,13802,W-rgmvtmECY,Canon,Canon EOS 6D Mark II,160.0,85.0,18.0,1/100,0,0.0,0.0,1.0,2.0,1.0,0.0,1.0
13803,13803,OYUXl3eijdM,NIKON CORPORATION,NIKON D3000,200.0,50.0,1.8,1/250,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
13804,13804,koxORfb73pg,Canon,Canon EOS 6D,160.0,40.0,5.0,1/125,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
13805,13805,VYM0LtUHlYA,SONY,ILCE-7M2,50.0,200.0,14.0,1/25,0,0.0,0.0,1.0,2.0,1.0,1.0,2.0
13806,13806,2Onc361VKoY,NIKON CORPORATION,NIKON D610,125.0,50.0,2.5,1/640,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
13807,13807,umv7ib2nqlA,FUJIFILM,X-T30,160.0,35.0,2.0,1/320,1,0.0,0.0,0.0,0.0,2.0,0.0,0.0
13809,13809,CR-WoxtBJx0,Canon,EOS 80D,400.0,45.0,7.1,1/100,0,0.0,0.0,1.0,2.0,1.0,0.0,1.0
13810,13810,_fumwVCPe1c,Sony,A7s,5100.0,28.0,4.0,15,1,1.0,2.0,1.0,1.0,0.0,0.0,0.0
13811,13811,S3LL_LPcrcw,SONY,ILCE-7M3,50.0,105.0,4.0,1/1600,1,0.0,0.0,1.0,1.0,2.0,1.0,2.0
13812,13812,xz6adWOcP4I,Canon,Canon EOS 5D Mark IV,100.0,35.0,1.4,1/640,1,0.0,0.0,0.0,0.0,2.0,0.0,0.0
13813,13813,xIc_bOuI_vE,DJI,FC7203,100.0,4.5,2.8,1/80,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13814,13814,cJC2NmbkvHM,SONY,ILCE-7RM3,100.0,24.0,4.0,1/250,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
13815,13815,StnT3S1ZMxI,Canon,Canon EOS Rebel T6i,800.0,18.0,3.5,1/250,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0
13817,13817,MiFYoc9N-G0,Canon,Canon EOS RP,160.0,50.0,2.2,1/640,1,0.0,0.0,0.0,0.0,2.0,0.0,1.0
13818,13818,oLtTAUVOg8E,SONY,ILCE-7M2,250.0,100.0,5.0,1/250,1,0.0,0.0,1.0,1.0,1.0,1.0,2.0
13821,13821,3GRE5b5ZEC4,Hasselblad,L1D-20c,100.0,10.3,3.5,1/80,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0
13823,13823,GqEhWbSrqRM,SONY,ILCE-7M3,100.0,90.0,2.8,1/500,1,0.0,0.0,0.0,0.0,2.0,1.0,2.0
13824,13824,jqdJ0A0lNV4,NIKON CORPORATION,NIKON D810,2000.0,200.0,11.0,1/1600,1,1.0,2.0,1.0,2.0,2.0,1.0,2.0
13825,13825,Pc-VzMzm3gc,NIKON CORPORATION,NIKON D810,2000.0,20.0,2.0,15,1,1.0,2.0,0.0,0.0,0.0,0.0,0.0
13827,13827,H8UtIEeVMFA,Canon,Canon EOS 80D,100.0,85.0,1.4,1/800,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
13830,13830,V4Pn7QeYdPQ,Canon,Canon EOS 6D,250.0,35.0,3.5,1/1000,0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
13831,13831,J7FerBeNtVM,SONY,ILCE-7RM3,50.0,30.0,1.4,1/6400,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
13832,13832,4XZEWMxgirc,Canon,Canon EOS 6D Mark II,1600.0,105.0,10.0,1/200,1,1.0,1.0,1.0,2.0,1.0,1.0,2.0
13834,13834,svA2Ps1VdtY,SONY,ILCE-7M2,100.0,128.0,5.0,1/200,1,0.0,0.0,1.0,1.0,1.0,1.0,2.0
13835,13835,PJTfOzSo8fQ,Canon,Canon EOS 6D,100.0,50.0,14.0,1/160,0,0.0,0.0,1.0,2.0,1.0,0.0,1.0
13836,13836,hPbMO39Qcec,LEICA CAMERA AG,LEICA Q (Typ 116),3200.0,28.0,1.7,1/250,0,1.0,2.0,0.0,0.0,1.0,0.0,0.0
13837,13837,lir0ZA4HqdQ,SONY,ILCE-7RM3,100.0,24.0,3.2,1/160,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
13838,13838,uhWTcFf5kCs,SONY,ILCE-7M2,50.0,210.0,6.3,1/60,1,0.0,0.0,1.0,2.0,1.0,1.0,2.0
13839,13839,b50h2dmA69Q,Canon,Canon EOS 77D,100.0,50.0,8.0,1/10,1,0.0,0.0,1.0,2.0,1.0,0.0,1.0
13840,13840,NMROoqUCZWU,Canon,Canon EOS 80D,100.0,85.0,1.4,1/1250,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
13841,13841,tvL0thZSKqw,SONY,ILCE-7M3,800.0,24.0,1.4,1/80,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
13842,13842,TYqfoXLIUs4,NIKON CORPORATION,NIKON D610,80.0,50.0,2.8,1/400,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
13843,13843,JJSJrHLwzjk,FUJIFILM,X-H1,200.0,16.0,5.0,1/160,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0
13844,13844,ZKZMccAtnBo,Canon,Canon EOS 5D Mark IV,500.0,35.0,2.8,1/200,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
13847,13847,kw7_Y-4uP3c,Canon,Canon EOS 700D,100.0,24.0,9.0,1/200,0,0.0,0.0,1.0,2.0,1.0,0.0,0.0
13848,13848,PVJkLgchfxg,Canon,Canon EOS 6D,1250.0,100.0,2.0,1/2000,1,1.0,1.0,0.0,0.0,2.0,1.0,2.0
13849,13849,tPD0S5mLkgI,Canon,Canon EOS 5D Mark II,500.0,35.0,1.6,1/800,0,1.0,1.0,0.0,0.0,2.0,0.0,0.0
13850,13850,VyUBqGOYLGY,Canon,Canon EOS 6D,200.0,50.0,1.8,1/500,1,0.0,0.0,0.0,0.0,2.0,0.0,1.0
13851,13851,CatpolIjez8,Canon,Canon EOS 5DS R,100.0,24.0,5.6,1/80,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
13852,13852,KH9_FVZmmb4,SONY,ILCE-7RM3,200.0,55.0,2.2,1/2000,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
13853,13853,P1Ox3ZHLaD8,Canon,Canon EOS 6D,100.0,50.0,1.8,1/400,1,0.0,0.0,0.0,0.0,2.0,0.0,1.0
13854,13854,-_g2m_6PzQk,SONY,ILCE-7RM3,1600.0,24.0,1.4,1/125,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0
13855,13855,BtfaxxRsS8k,NIKON CORPORATION,NIKON D600,800.0,45.0,2.8,1/500,0,1.0,1.0,0.0,0.0,2.0,0.0,1.0
13856,13856,xfLHmmDpqNk,Canon,Canon EOS 5D Mark IV,160.0,35.0,2.8,1/500,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
13858,13858,Q5n4j1hb9VU,Canon,Canon EOS Rebel T6i,200.0,100.0,11.0,1/160,1,0.0,0.0,1.0,2.0,1.0,1.0,2.0
13859,13859,W1py5swbJZY,Canon,Canon EOS 6D,100.0,300.0,16.0,1/4000,0,0.0,0.0,1.0,2.0,2.0,1.0,2.0
13860,13860,1V_ze5Oc-GU,SONY,ILCE-6400,100.0,16.0,4.0,1/160,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0
13861,13861,hZ4B4gF2EMQ,NIKON CORPORATION,NIKON D3200,200.0,50.0,1.8,1/1250,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
13862,13862,Euh51by4ZIw,NIKON CORPORATION,NIKON D7200,2500.0,140.0,5.6,1/1000,0,1.0,2.0,1.0,1.0,2.0,1.0,2.0
13863,13863,Jyg6bXobCi8,Canon,Canon EOS Rebel T6i,400.0,85.0,9.0,1/200,1,0.0,0.0,1.0,2.0,1.0,0.0,1.0
13864,13864,DPcAr4iovHk,DJI,FC220,100.0,4.7,2.2,1/160,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13865,13865,CmtpDlnYfas,FUJIFILM,X-T3,160.0,35.0,1.0,1/6400,1,0.0,0.0,0.0,0.0,2.0,0.0,0.0
13866,13866,F6M6dCfdxf4,Canon,Canon EOS 60D,640.0,19.0,5.0,30,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0
13867,13867,5XE55ttZzZ4,SONY,ILCE-7M2,100.0,90.0,9.0,1/160,0,0.0,0.0,1.0,2.0,1.0,1.0,2.0
13868,13868,FSEMQ1j5PX4,Canon,Canon EOS Rebel T6,100.0,50.0,2.5,1/2500,1,0.0,0.0,0.0,0.0,2.0,0.0,1.0
13869,13869,SdSc4sWVMRU,OLYMPUS IMAGING CORP.,E-M10,200.0,12.0,4.0,1/160,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0
13871,13871,JsqAqevX6lg,Canon,Canon EOS 5D Mark II,400.0,14.0,7.1,1/80,1,0.0,0.0,1.0,2.0,1.0,0.0,0.0
13874,13874,6clmbgF1EVs,NIKON CORPORATION,NIKON D5100,200.0,55.0,8.0,1/60,1,0.0,0.0,1.0,2.0,1.0,0.0,1.0
13875,13875,hthK_pGbq60,NIKON CORPORATION,NIKON D800,50.0,24.0,4.0,1/30,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0
13876,13876,xKRpkE93JGo,Canon,Canon EOS REBEL T4i,400.0,300.0,10.0,1/1000,1,0.0,0.0,1.0,2.0,2.0,1.0,2.0
13877,13877,8F8VmHFQ184,NIKON CORPORATION,NIKON D80,100.0,52.0,7.1,1/640,1,0.0,0.0,1.0,2.0,2.0,0.0,1.0
13878,13878,3muVY4A7-mE,Canon,Canon EOS REBEL T3i,100.0,50.0,1.8,1/4000,1,0.0,0.0,0.0,0.0,2.0,0.0,1.0
13879,13879,QBXgsc0U0Rc,NIKON CORPORATION,NIKON D300,200.0,50.0,1.8,1/2000,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
13880,13880,7wQsXq_HKJo,NIKON CORPORATION,NIKON D7000,320.0,14.0,9.0,1/160,1,0.0,0.0,1.0,2.0,1.0,0.0,0.0
13881,13881,x7JLwunX0M0,FUJIFILM,X-E1,250.0,35.0,5.0,1/220,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0
13882,13882,AN2SypyyOnA,OLYMPUS IMAGING CORP.,E-M5,200.0,8.0,8.0,1/60,1,0.0,0.0,1.0,2.0,1.0,0.0,0.0
13883,13883,PyT4RLY71Fs,Apple,iPhone 4S,50.0,4.3,2.4,1/120,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13887,13887,r__Y-GXIDDo,NIKON CORPORATION,NIKON D5100,200.0,55.0,8.0,1/250,1,0.0,0.0,1.0,2.0,1.0,0.0,1.0
13888,13888,JV063WPzq-8,Canon,Canon EOS 5D Mark II,160.0,16.0,8.0,1/50,1,0.0,0.0,1.0,2.0,1.0,0.0,0.0
13890,13890,87TJNWkepvI,Apple,iPhone 5,64.0,4.1,2.4,1/60,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13891,13891,TYVVKXO7-S0,FUJIFILM,X20,100.0,22.8,4.5,1/950,0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
13892,13892,Kp8mnBHW9Kc,Canon,Canon EOS 400D DIGITAL,100.0,100.0,2.8,1/800,1,0.0,0.0,0.0,0.0,2.0,1.0,2.0
13895,13895,sTkEsLgNrM8,NIKON CORPORATION,NIKON D7000,100.0,14.0,9.0,1/320,1,0.0,0.0,1.0,2.0,2.0,0.0,0.0
13896,13896,M7eapgUqKvg,NIKON CORPORATION,NIKON D3200,100.0,35.0,3.2,1/2500,1,0.0,0.0,0.0,1.0,2.0,0.0,0.0
13897,13897,bZO84Q6lTzE,Canon,Canon EOS REBEL T2i,100.0,55.0,18.0,1/800,1,0.0,0.0,1.0,2.0,2.0,0.0,1.0
13900,13900,SDi1hBdoHe8,SONY,ILCE-7,100.0,35.0,6.3,1/80,1,0.0,0.0,1.0,2.0,1.0,0.0,0.0
13901,13901,JoRoy500nCc,LG Electronics,LG-D855,50.0,4.0,2.4,1/3571,1,0.0,0.0,0.0,0.0,2.0,0.0,0.0
13902,13902,leHDA08Lbpc,Canon,Canon EOS REBEL T3i,200.0,35.0,4.5,1/200,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0
13903,13903,zc62DdR8JPU,NIKON CORPORATION,NIKON D3100,3200.0,105.0,5.6,1/40,1,1.0,2.0,1.0,1.0,1.0,1.0,2.0
13905,13905,oGcmgjTXhq4,Panasonic,DMC-TZ3,100.0,16.9,4.7,1/200,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0
13906,13906,22hRe9Vf77U,Apple,iPhone 5s,40.0,4.1,2.2,1/1520,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
13907,13907,agnhLQWqr1Q,iPhone 5,VSCOcam,50.0,4.1,2.4,1/616,1,0.0,0.0,0.0,0.0,2.0,0.0,0.0
13908,13908,FkNzeOnsA0g,Canon,Canon EOS REBEL T5i,100.0,18.0,13.0,1/40,1,0.0,0.0,1.0,2.0,1.0,0.0,0.0
13909,13909,aJafJ0sLo6o,Apple,iPhone 5,50.0,4.1,2.4,1/298,1,0.0,0.0,0.0,0.0,2.0,0.0,0.0
13910,13910,MAhxp823ExY,,"FE320,X835,C540",200.0,6.3,3.1,1/125,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13912,13912,kvNSUkfuyNQ,Canon,Canon EOS 1100D,100.0,40.0,3.2,1/80,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0
13913,13913,9vu8sY8fpnc,NIKON CORPORATION,NIKON D810,125.0,50.0,11.0,1/200,1,0.0,0.0,1.0,2.0,1.0,0.0,1.0
13914,13914,Tq4YjCa2BSc,Canon,Canon EOS REBEL T5i,800.0,50.0,1.8,1/640,1,1.0,1.0,0.0,0.0,2.0,0.0,1.0
13915,13915,i16R3iKEG3s,Canon,Canon EOS 60D,6400.0,18.0,4.5,1/8000,1,1.0,2.0,1.0,1.0,2.0,0.0,0.0
13916,13916,sAYjHNsD0rI,NIKON CORPORATION,NIKON D300S,200.0,18.0,8.0,1/30,1,0.0,0.0,1.0,2.0,1.0,0.0,0.0
13917,13917,RdF3apSExR0,Canon,Canon EOS 7D,100.0,28.0,5.0,1/80,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0
13918,13918,cfyTzECvjlU,Canon,Canon EOS 50D,160.0,85.0,5.6,1/640,1,0.0,0.0,1.0,1.0,2.0,0.0,1.0
13919,13919,ch-mPpglKjQ,Canon,Canon EOS 100D,100.0,55.0,7.1,1/200,1,0.0,0.0,1.0,2.0,1.0,0.0,1.0
13920,13920,jWklQXHhJuo,Canon,Canon EOS 60D,100.0,50.0,5.6,1/125,1,0.0,0.0,1.0,1.0,1.0,0.0,1.0
13921,13921,OM7CvKnhjfs,Apple,iPhone 5s,50.0,4.2,2.2,1/30,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13924,13924,Nzw3HHsNHYU,iPhone 5,VSCOcam,50.0,4.1,2.4,1/1153,1,0.0,0.0,0.0,0.0,2.0,0.0,0.0
13925,13925,GkKJ56oZ_30,Panasonic,DMC-GM1,500.0,20.0,11.0,1/640,1,1.0,1.0,1.0,2.0,2.0,0.0,0.0
13928,13928,FGvRZ-BeCKo,SONY,DSC-RX100M2,200.0,10.4,8.0,1/250,1,0.0,0.0,1.0,2.0,1.0,0.0,0.0
13929,13929,YQ3FpeQkNhA,NIKON CORPORATION,NIKON D80,500.0,85.0,2.8,1/250,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0
13930,13930,fQGWykCu0Cg,FUJIFILM,X20,100.0,8.3,5.6,1/280,1,0.0,0.0,1.0,1.0,2.0,0.0,0.0
13931,13931,mblYxasm0nk,Canon,Canon EOS 7D,500.0,50.0,2.8,1/200,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0
13932,13932,wU4YomwcBRY,OLYMPUS IMAGING CORP.,E-PL1,200.0,20.0,5.6,1/800,1,0.0,0.0,1.0,1.0,2.0,0.0,0.0
13933,13933,fkYugzeEDZo,Canon,Canon EOS REBEL T5i,800.0,50.0,1.4,1/80,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0
13934,13934,pQnquYFDswM,Canon,Canon EOS REBEL T5,100.0,32.0,5.6,1/100,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
13935,13935,dkP6NqLwQW4,Canon,Canon EOS REBEL T3i,250.0,50.0,2.0,1/1250,1,0.0,0.0,0.0,0.0,2.0,0.0,1.0
13936,13936,61XW8CMNX6A,Apple,iPhone 6,32.0,4.2,2.2,1/3300,1,0.0,0.0,0.0,0.0,2.0,0.0,0.0
13937,13937,1PrQ2mHW-Fo,Canon,Canon EOS 10D,100.0,30.0,5.0,1/1000,1,0.0,0.0,1.0,1.0,2.0,0.0,0.0
13940,13940,KaoMjEg2a18,Panasonic,DMC-GF5,160.0,14.0,10.0,1/640,1,0.0,0.0,1.0,2.0,2.0,0.0,0.0
13941,13941,eG1Kvq1ZF1o,Canon,Canon EOS 5D Mark II,100.0,35.0,5.6,1/1600,1,0.0,0.0,1.0,1.0,2.0,0.0,0.0
13942,13942,jwIk4Z3Msi4,NIKON CORPORATION,NIKON D800,1600.0,14.0,3.5,10,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0
13943,13943,WNERw7Z-tMk,NIKON CORPORATION,NIKON D5100,800.0,200.0,5.6,1/160,1,1.0,1.0,1.0,1.0,1.0,1.0,2.0
13944,13944,uX2w48eXXqQ,FUJIFILM,X-E1,200.0,35.0,1.4,1/150,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13945,13945,M29J4z0v0Dg,Canon,Canon EOS 5D Mark II,250.0,28.0,4.0,1/250,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0
13946,13946,420ha-HjGJY,OLYMPUS IMAGING CORP.,E-410,100.0,40.0,7.1,1/320,1,0.0,0.0,1.0,2.0,2.0,0.0,1.0
13947,13947,5iPhUVPYWsw,Canon,Canon EOS DIGITAL REBEL XTi,200.0,28.0,5.6,1/320,1,0.0,0.0,1.0,1.0,2.0,0.0,0.0
13949,13949,9jFECJnjLT8,NIKON CORPORATION,NIKON D7000,100.0,70.0,8.0,1/80,1,0.0,0.0,1.0,2.0,1.0,0.0,1.0
13951,13951,CGL3LQ0KcJM,Canon,Canon EOS 6D,100.0,50.0,4.0,1/1250,1,0.0,0.0,1.0,1.0,2.0,0.0,1.0
13952,13952,89nbYihiJP0,Panasonic,DMC-FZ50,100.0,7.4,2.8,1/100,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13953,13953,ZloDJXzcMGA,SONY,NEX-3,200.0,22.0,7.1,1/1250,1,0.0,0.0,1.0,2.0,2.0,0.0,0.0
13954,13954,NDuPLKYRXQU,SONY,DSLR-A350,400.0,80.0,8.0,1/500,1,0.0,0.0,1.0,2.0,2.0,0.0,1.0
13955,13955,mTpnDoAcuGA,SONY,ILCE-7,400.0,16.0,9.0,1/500,1,0.0,0.0,1.0,2.0,2.0,0.0,0.0
13957,13957,mpQj-_zg0Gk,SONY,SLT-A77V,800.0,50.0,11.0,1/4000,1,1.0,1.0,1.0,2.0,2.0,0.0,1.0
13960,13960,mz0_CPAH5RY,"RICOH IMAGING COMPANY, LTD.",GR,100.0,18.3,11.0,1/400,1,0.0,0.0,1.0,2.0,2.0,0.0,0.0
13961,13961,F6DA-zlYfuU,NIKON CORPORATION,NIKON D610,800.0,20.0,1.8,25,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0
13962,13962,KJwc8w_ANIA,Canon,Canon EOS 5D Mark II,1600.0,50.0,8.0,1/180,1,1.0,1.0,1.0,2.0,1.0,0.0,1.0
13963,13963,voITMWAQWgc,SONY,DSC-RX100,125.0,10.4,5.0,1/400,1,0.0,0.0,1.0,1.0,2.0,0.0,0.0
13964,13964,3-1cgxIqQe8,Canon,Canon EOS 700D,100.0,18.0,10.0,1/100,1,0.0,0.0,1.0,2.0,1.0,0.0,0.0
13965,13965,cT5iwc8MQYs,NIKON CORPORATION,NIKON D5300,220.0,55.0,11.0,1/500,1,0.0,0.0,1.0,2.0,2.0,0.0,1.0
13966,13966,B0GDnkMEC0Y,NIKON CORPORATION,NIKON D800,100.0,28.0,10.0,1/50,1,0.0,0.0,1.0,2.0,1.0,0.0,0.0
13967,13967,OAAMBhhLpa8,NIKON CORPORATION,NIKON D5100,200.0,30.0,14.0,1/800,1,0.0,0.0,1.0,2.0,2.0,0.0,0.0
13968,13968,6xipUtAsjt4,NIKON CORPORATION,NIKON D5000,400.0,70.0,9.0,1/125,1,0.0,0.0,1.0,2.0,1.0,0.0,1.0
13969,13969,gC-sk9Je0oA,OLYMPUS IMAGING CORP.,TG-810,80.0,5.0,11.0,1/60,1,0.0,0.0,1.0,2.0,1.0,0.0,0.0
13971,13971,jBlynjgG5OM,FUJIFILM,X100T,800.0,23.0,11.0,1/1800,1,1.0,1.0,1.0,2.0,2.0,0.0,0.0
13972,13972,ZW8dIPP4S4U,Canon,Canon EOS 5D Mark II,1600.0,50.0,2.0,1/160,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0
13974,13974,mTeCI5UO4SI,Canon,Canon EOS 7D,200.0,24.0,9.0,1/125,1,0.0,0.0,1.0,2.0,1.0,0.0,0.0
13976,13976,y0i1lh-T0_w,NIKON CORPORATION,NIKON D800,100.0,14.0,16.0,1/60,1,0.0,0.0,1.0,2.0,1.0,0.0,0.0
13977,13977,irczSRN9bWI,Apple,iPhone 4S,50.0,4.3,2.4,1/2513,1,0.0,0.0,0.0,0.0,2.0,0.0,0.0
13978,13978,KXuLbGP6eTA,Canon,Canon EOS 1100D,100.0,37.0,4.5,1/125,1,0.0,0.0,1.0,1.0,1.0,0.0,1.0
13979,13979,JT-ADySithU,Canon,Canon EOS 400D DIGITAL,400.0,30.0,18.0,1/400,1,0.0,0.0,1.0,2.0,2.0,0.0,0.0
13980,13980,kluhXsuW7Is,Apple,iPhone 5,50.0,4.1,2.4,1/345,1,0.0,0.0,0.0,0.0,2.0,0.0,0.0
13981,13981,LkjruCBLg9I,Canon,Canon EOS 6D,125.0,35.0,2.8,1/200,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13982,13982,XGNkXDdJcyc,Panasonic,DMC-G5,1000.0,45.0,1.8,1/125,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0
13984,13984,id_Rjz1bsoI,SONY,ILCE-6000,100.0,30.0,9.5,1/500,1,0.0,0.0,1.0,2.0,2.0,0.0,0.0
13985,13985,b6VzeoRZiS0,Canon,Canon EOS 5DS R,100.0,35.0,1.4,1/320,1,0.0,0.0,0.0,0.0,2.0,0.0,0.0
13986,13986,I1vgh8AJr94,SONY,DSLR-A300,200.0,200.0,5.6,1/500,1,0.0,0.0,1.0,1.0,2.0,1.0,2.0
13987,13987,4pxfaTdfDXQ,Canon,Canon EOS REBEL SL1,800.0,18.0,3.5,1/80,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0
13988,13988,oQl0eVYd_n8,SONY,ILCE-7,1250.0,16.0,22.0,1/200,1,1.0,1.0,1.0,2.0,1.0,0.0,0.0
13989,13989,jTy-wEC0WJg,Canon,Canon EOS 5D Mark II,100.0,47.0,4.0,1/1000,1,0.0,0.0,1.0,1.0,2.0,0.0,1.0
13990,13990,1nFaDUCjnZQ,NIKON,COOLPIX P300,160.0,4.3,5.0,1/1000,1,0.0,0.0,1.0,1.0,2.0,0.0,0.0
13991,13991,uEzoMb-l1so,NIKON CORPORATION,NIKON D610,250.0,72.0,6.3,1/125,1,0.0,0.0,1.0,2.0,1.0,0.0,1.0
13992,13992,i5FsBOLsB50,OLYMPUS IMAGING CORP.,E-M5,400.0,8.0,9.0,1/250,1,0.0,0.0,1.0,2.0,1.0,0.0,0.0
13993,13993,ODx5fU9tgqg,Apple,iPhone 5s,32.0,4.2,2.2,1/1520,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
13995,13995,XafbdHES4Co,Apple,iPhone 6,32.0,4.2,2.2,1/3597,1,0.0,0.0,0.0,0.0,2.0,0.0,0.0
13997,13997,yxjfJx96PPo,NIKON CORPORATION,NIKON D5200,200.0,35.0,2.5,1/4000,1,0.0,0.0,0.0,0.0,2.0,0.0,0.0
13998,13998,BkW8I1n354I,Canon,Canon EOS 6D,100.0,100.0,2.8,1/500,1,0.0,0.0,0.0,0.0,2.0,1.0,2.0
13999,13999,suWW3SvfgD4,NIKON CORPORATION,NIKON D5200,110.0,105.0,8.0,1/250,1,0.0,0.0,1.0,2.0,1.0,1.0,2.0
14000,14000,2X-uAe1qmpI,Canon,Canon EOS 6D,100.0,99.0,4.0,0.3,1,0.0,0.0,1.0,1.0,0.0,1.0,2.0
14001,14001,HDq5MRNp2Rk,Canon,Canon EOS REBEL T3,100.0,24.0,10.0,1/100,1,0.0,0.0,1.0,2.0,1.0,0.0,0.0
14002,14002,fxW42-qqFMo,Canon,Canon EOS 7D,100.0,55.0,4.0,1/640,1,0.0,0.0,1.0,1.0,2.0,0.0,1.0
14003,14003,sK3vWixSimI,NIKON CORPORATION,NIKON D800,100.0,55.0,16.0,1/200,1,0.0,0.0,1.0,2.0,1.0,0.0,1.0
14004,14004,HNem8j1jpcE,FUJIFILM,FinePix X100,1600.0,23.0,2.2,1/90,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0
14005,14005,Gfu5bwYDM3A,Canon,Canon EOS 6D,100.0,35.0,1.4,1/4000,1,0.0,0.0,0.0,0.0,2.0,0.0,0.0
14006,14006,rP1sy-UPAGE,Panasonic,DMC-GX7,3200.0,60.0,2.8,1/1000,1,1.0,2.0,0.0,0.0,2.0,0.0,1.0
14007,14007,qo0GIeUrE0s,Canon,Canon EOS 550D,100.0,135.0,6.3,1/250,1,0.0,0.0,1.0,2.0,1.0,1.0,2.0
14008,14008,n78buPU6Wow,OLYMPUS IMAGING CORP.,SP320,64.0,8.0,8.0,1/160,1,0.0,0.0,1.0,2.0,1.0,0.0,0.0
14009,14009,jFCViYFYcus,Canon,Canon EOS 7D,100.0,85.0,8.0,1/4,1,0.0,0.0,1.0,2.0,1.0,0.0,1.0
14010,14010,tb4wis6XoQk,Panasonic,DMC-GX7,125.0,60.0,2.8,1/320,1,0.0,0.0,0.0,0.0,2.0,0.0,1.0
14011,14011,y_3-VTdpBYY,FUJIFILM,X-T1,200.0,23.0,1.4,1/1250,1,0.0,0.0,0.0,0.0,2.0,0.0,0.0
