,Unnamed: 0,photo_id,exif_camera_make,exif_camera_model,exif_iso,exif_focal_length,exif_aperture_value,exif_exposure_time,orientation,iso_noise_bin_label,iso_noise_label,DoF_bin,DoF,exposure_label,focal_label_bin,focal_label
10805,10805,5PdgQPopE3Q,Canon,Canon EOS 6D Mark II,125.0,282.0,5.6,1/320,0,0.0,0.0,0.0,1.0,2.0,1.0,2.0
10810,10810,feos9QXjxJY,Canon,Canon EOS 6D,2000.0,50.0,5.0,1/100,0,1.0,2.0,0.0,1.0,1.0,0.0,1.0
10811,10811,BQVLenb6sAE,Apple,iPhone XR,25.0,4.2,1.8,1/5400,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
10812,10812,ZZw-8XuYs0s,Canon,Canon EOS 400D DIGITAL,400.0,18.0,10.0,1/1250,0,0.0,0.0,1.0,2.0,2.0,0.0,0.0
10814,10814,wP0RdknqqP4,FUJIFILM,X-T2,2500.0,16.0,2.8,1/80,0,1.0,2.0,0.0,0.0,1.0,0.0,0.0
10815,10815,czVdvCYsnG4,SONY,ILCE-7M2,400.0,58.0,4.0,1/320,0,0.0,0.0,0.0,1.0,2.0,0.0,1.0
10817,10817,DSGP650z8rM,Canon,Canon EOS REBEL T3i,3200.0,33.0,4.5,1/640,0,1.0,2.0,0.0,1.0,2.0,0.0,0.0
10818,10818,DWyN_uAIvvY,NIKON CORPORATION,NIKON Z 6,640.0,145.0,11.0,1/125,0,1.0,1.0,1.0,2.0,1.0,1.0,2.0
10822,10822,Wr9va-ELHvQ,Canon,Canon EOS REBEL T4i,400.0,50.0,2.0,1/125,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
10823,10823,iBER-hi4DyU,FUJIFILM,X-Pro1,800.0,90.0,2.0,1/1700,0,1.0,1.0,0.0,0.0,2.0,1.0,2.0
10827,10827,S7ywAOqQBEY,SONY,ILCE-7RM2,100.0,24.0,8.0,13,0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
10831,10831,3RftsDIs2Jk,Canon,Canon EOS 7D,500.0,24.0,4.0,1/250,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
10832,10832,h6HmCufGDzk,Canon,Canon EOS 5D Mark III,800.0,300.0,8.0,1/250,0,1.0,1.0,1.0,2.0,1.0,1.0,2.0
10833,10833,wjsA7i41ijQ,NIKON CORPORATION,NIKON D3200,100.0,50.0,2.8,1/2500,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
10834,10834,73maKz0cXIk,SONY,ILCE-7M3,100.0,85.0,1.4,1/4000,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
10836,10836,fv7ttjeTgyM,Canon,Canon EOS REBEL T2i,400.0,50.0,1.8,1/50,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
10837,10837,WcfNzzKPgMg,Canon,Canon EOS 6D Mark II,500.0,51.0,6.3,1/100,0,1.0,1.0,1.0,2.0,1.0,0.0,1.0
10838,10838,J6wTH1imoTc,NIKON CORPORATION,NIKON D600,64.0,35.0,1.4,1/400,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
10839,10839,4PtD98mu6F0,OLYMPUS CORPORATION,E-M5MarkIII,200.0,7.0,2.8,1/2000,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
10841,10841,9DFEdy2JhPA,Hasselblad,L1D-20c,100.0,10.3,2.8,1/120,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10842,10842,RI12cV4Kouo,NIKON CORPORATION,NIKON D3100,100.0,35.0,1.8,1/400,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
10843,10843,v0pY3MniTRw,SONY,ILCE-7RM2,100.0,85.0,2.0,1/400,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
10844,10844,mopZf0QhPGw,NIKON CORPORATION,NIKON D750,100.0,50.0,2.0,1/4000,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
10845,10845,OQkKDWnOYeE,Canon,Canon EOS 5DS,50.0,24.0,22.0,15,0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
10851,10851,BIJNpjSuY6U,SONY,ILCE-6300,100.0,28.0,4.5,1/640,0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
10852,10852,9YeL62rgSfY,Apple,iPhone 11 Pro,250.0,6.0,2.0,1/122,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10855,10855,Rd40RL5zyPc,Canon,Canon EOS 5D Mark IV,200.0,70.0,5.0,1/1600,0,0.0,0.0,0.0,1.0,2.0,0.0,1.0
10860,10860,Bz4dHv-9PFQ,Canon,Canon EOS 6D,100.0,35.0,7.1,1/200,0,0.0,0.0,1.0,2.0,1.0,0.0,0.0
10861,10861,7fwHKqwpQlw,Canon,Canon EOS 6D,2000.0,85.0,5.6,1/100,0,1.0,2.0,0.0,1.0,1.0,0.0,1.0
10862,10862,R6fs9tqTVpQ,"RICOH IMAGING COMPANY, LTD.",PENTAX 645Z,400.0,55.0,7.1,1/100,0,0.0,0.0,1.0,2.0,1.0,0.0,1.0
10864,10864,y6RTWCWPUIw,Canon,Canon EOS 5D Mark IV,1250.0,70.0,4.0,1/8000,0,1.0,1.0,0.0,1.0,2.0,0.0,1.0
10865,10865,1_nDj7Rwm8Y,NIKON CORPORATION,NIKON D7500,160.0,46.0,5.6,1/640,0,0.0,0.0,0.0,1.0,2.0,0.0,1.0
10866,10866,8u1ZLPICYOE,SONY,ILCE-6000,250.0,30.0,2.5,1/100,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10869,10869,E9rLbhnJoWk,Canon,Canon EOS 5D Mark IV,320.0,105.0,4.0,1/2500,0,0.0,0.0,0.0,1.0,2.0,1.0,2.0
10871,10871,qNhaNFeZz7k,Canon,Canon EOS 6D Mark II,1250.0,28.0,4.0,1/125,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
10874,10874,W1Pec6ZXuPo,Canon,Canon EOS 1300D,100.0,50.0,2.0,1/100,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
10875,10875,5lgQM4amRNc,DJI,FC220,100.0,4.7,2.2,1/1400,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
10878,10878,SJORlsD1wVQ,Canon,Canon EOS 6D,640.0,17.0,4.0,1/160,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
10880,10880,MO-6ciutGXY,Hasselblad,L1D-20c,400.0,10.3,2.8,1/120,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10881,10881,6fc0hcXapYU,Canon,Canon EOS REBEL T3i,3200.0,18.0,1.8,1/60,0,1.0,2.0,0.0,0.0,1.0,0.0,0.0
10882,10882,g4LBtO1xGJw,Canon,Canon EOS 5D Mark IV,100.0,100.0,11.0,1/160,0,0.0,0.0,1.0,2.0,1.0,1.0,2.0
10885,10885,mxtg0AVXU1I,SONY,ILCE-7M3,100.0,50.0,1.8,1/1600,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
10892,10892,cg3vVdY04gA,Canon,Canon EOS 5D Mark III,500.0,35.0,2.8,1/320,0,1.0,1.0,0.0,0.0,2.0,0.0,0.0
10897,10897,0fXVQP_KdFk,"RICOH IMAGING COMPANY, LTD.",PENTAX 645Z,400.0,120.0,16.0,1/100,0,0.0,0.0,1.0,2.0,1.0,1.0,2.0
10899,10899,jpTg4TwBYhE,FUJIFILM,X-T2,1250.0,90.0,2.0,1/250,0,1.0,1.0,0.0,0.0,1.0,1.0,2.0
10900,10900,nX1U8pFmCms,Canon,Canon EOS 5D Mark IV,100.0,85.0,1.4,1/1250,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
10901,10901,H1mHXk7bA4I,Canon,EOS T7i,100.0,50.0,8.0,1/500,0,0.0,0.0,1.0,2.0,2.0,0.0,1.0
10902,10902,AA0wrFduukA,Canon,Canon EOS 5D Mark IV,125.0,50.0,1.4,1/2500,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
10904,10904,BxPdtYAaDIk,Canon,Canon EOS 5D Mark IV,100.0,16.0,10.0,1/13,0,0.0,0.0,1.0,2.0,1.0,0.0,0.0
10905,10905,ptxYlAJaseU,NIKON CORPORATION,NIKON D5300,100.0,35.0,2.0,1/1000,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
10906,10906,cOf4lxKR4uU,Canon,Canon EOS 700D,100.0,20.0,5.0,1/60,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
10910,10910,v0sFWsMb1Ls,Canon,Canon EOS 6D Mark II,400.0,24.0,3.5,1/100,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
10912,10912,eP9t2E6hzvI,SONY,ILCE-7M3,1250.0,50.0,6.3,1/200,0,1.0,1.0,1.0,2.0,1.0,0.0,1.0
10915,10915,Bmet8XtXOI8,Canon,Canon EOS 200D,400.0,55.0,5.6,1/60,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
10917,10917,oSqx95P1VRo,FUJIFILM,X-T2,3200.0,52.4,20.0,1/13,0,1.0,2.0,1.0,2.0,1.0,0.0,1.0
10918,10918,mrHMlOspL50,Google,Pixel 3,483.0,4.4,1.8,1/41,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10919,10919,M8A15uOVaAs,NIKON CORPORATION,NIKON D7500,50.0,62.0,8.0,1/125,0,0.0,0.0,1.0,2.0,1.0,0.0,1.0
10920,10920,ek1RkcIOCKE,Canon,Canon EOS 6D,500.0,50.0,2.2,1/100,0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
10921,10921,WVkjUmBtv-w,Canon,Canon EOS 5D Mark IV,4000.0,24.0,1.4,1/60,0,1.0,2.0,0.0,0.0,1.0,0.0,0.0
10923,10923,icoKXy3bDBw,Canon,Canon EOS 5D Mark IV,400.0,70.0,2.8,1/125,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
10924,10924,8Rm-_yO1pD0,samsung,SM-G965F,50.0,4.3,2.4,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10925,10925,0P6DQFg6GiA,SONY,ILCE-7M2,1250.0,50.0,1.8,1/125,0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
10926,10926,PZEOXAENWlg,NIKON CORPORATION,NIKON D750,50.0,105.0,2.0,1/4000,0,0.0,0.0,0.0,0.0,2.0,1.0,2.0
10927,10927,37nC8XgoIMM,FUJIFILM,X-T2,200.0,35.0,1.4,1/2900,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
10929,10929,RW7nLtLRHro,SONY,ILCE-7M2,400.0,35.0,2.0,1/160,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10934,10934,qQfYkkzjunc,Canon,Canon EOS 6D,125.0,50.0,5.0,1/200,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
10938,10938,9pMJKLIFygE,Canon,Canon EOS 80D,125.0,24.0,1.6,1/500,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
10944,10944,xkmdAQTq5m8,SONY,ILCE-7RM2,1250.0,63.0,3.5,1/80,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
10945,10945,8PMkdKL_Oww,Hasselblad,L1D-20c,200.0,10.3,4.0,1/13,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
10947,10947,9sOpMec31PM,Canon,Canon EOS 80D,500.0,116.0,5.6,1/500,0,1.0,1.0,0.0,1.0,2.0,1.0,2.0
10950,10950,P0jEotJSOC0,SONY,ILCE-7M2,800.0,85.0,4.5,1/500,0,1.0,1.0,0.0,1.0,2.0,0.0,1.0
10951,10951,IJ15SIn02NU,Panasonic,DC-GH5,250.0,43.0,1.6,1/8000,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
10954,10954,879qVfj9txc,SONY,ILCE-7RM3,125.0,63.0,2.8,1/80,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
10955,10955,rsCbKlkakY0,Canon,Canon EOS 700D,200.0,100.0,5.0,1/640,0,0.0,0.0,0.0,1.0,2.0,1.0,2.0
10957,10957,SLmBb5T07sw,Canon,Canon EOS 6D,100.0,85.0,5.6,1/350,0,0.0,0.0,0.0,1.0,2.0,0.0,1.0
10960,10960,8HXU2VJC43E,,,1600.0,35.0,1.8,1/200,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
10961,10961,WRWr_znjbzE,DJI,FC2103,400.0,4.5,2.8,1/8,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10966,10966,6uFJWoMstHg,Canon,Canon EOS M50,250.0,45.0,6.3,1/50,0,0.0,0.0,1.0,2.0,1.0,0.0,1.0
10972,10972,JroQHP260nU,SONY,ILCE-7RM3,100.0,85.0,1.8,1/4000,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
10973,10973,MhJJgPI7cNk,,,200.0,35.0,2.5,1/640,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
10974,10974,jcbzD6zEBY0,Canon,Canon EOS 5D Mark III,800.0,135.0,2.0,1/125,0,1.0,1.0,0.0,0.0,1.0,1.0,2.0
10975,10975,JF0F6vKSGZ0,Canon,Canon EOS 6D,100.0,105.0,6.3,1/400,0,0.0,0.0,1.0,2.0,2.0,1.0,2.0
10978,10978,Ukcr8nY8LrY,NIKON CORPORATION,NIKON D5300,100.0,50.0,3.5,1/400,0,0.0,0.0,0.0,1.0,2.0,0.0,1.0
10979,10979,-YgjeN6beJw,Canon,Canon EOS 6D Mark II,100.0,24.0,2.5,1/500,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
10981,10981,wAjloX8wlgI,SONY,ILCE-6000,100.0,30.0,6.3,1/400,0,0.0,0.0,1.0,2.0,2.0,0.0,0.0
10982,10982,jK_IcCLis0A,SONY,ILCE-7RM3,3200.0,70.0,3.2,1/4000,0,1.0,2.0,0.0,1.0,2.0,0.0,1.0
10984,10984,mQ1adXHwhZo,Panasonic,DMC-G85,100.0,54.0,4.0,1/1300,0,0.0,0.0,0.0,1.0,2.0,0.0,1.0
10985,10985,MtRIzh4mbrw,SONY,ILCE-6000,250.0,16.0,9.0,1/20,0,0.0,0.0,1.0,2.0,1.0,0.0,0.0
10988,10988,HW3X1h3hSzw,Canon,Canon EOS 5D Mark IV,100.0,70.0,2.8,1/60,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
10989,10989,0gf57cIqNmc,SONY,ILCE-7M3,50.0,85.0,8.0,1/800,0,0.0,0.0,1.0,2.0,2.0,0.0,1.0
10992,10992,wmQH1N9tHFU,NIKON CORPORATION,NIKON D850,100.0,290.0,5.6,1/2500,0,0.0,0.0,0.0,1.0,2.0,1.0,2.0
10994,10994,3Q4aAVspb2w,Canon,Canon EOS 6D,250.0,50.0,2.0,1/4000,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
10995,10995,5qFSC2OYwr4,Canon,Canon EOS 5DS,100.0,50.0,1.4,1/100,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
10997,10997,x4KHGHqRbh4,SONY,ILCE-7M3,80.0,85.0,2.8,1/400,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
10999,10999,Ykt-4ph_emA,Canon,Canon EOS 6D,200.0,135.0,10.0,1/160,0,0.0,0.0,1.0,2.0,1.0,1.0,2.0
11000,11000,e9a-F9zRbbM,FUJIFILM,X-T20,800.0,40.7,4.0,1/80,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
11006,11006,-AbeoL252z0,Canon,Canon EOS 5DS,50.0,50.0,1.4,1/160,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
11007,11007,nSuY5im32Oo,SONY,ILCE-7M2,1000.0,300.0,5.6,1/800,0,1.0,1.0,0.0,1.0,2.0,1.0,2.0
11008,11008,1GXoWtfjxqw,Canon,Canon EOS 6D Mark II,1250.0,70.0,4.0,1/125,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
11010,11010,Vtl7MjBGPkA,FUJIFILM,X-T2,200.0,23.0,6.4,1/125,0,0.0,0.0,1.0,2.0,1.0,0.0,0.0
11012,11012,wr3c3m9zOg8,SONY,SLT-A77V,320.0,100.0,2.8,1/320,0,0.0,0.0,0.0,0.0,2.0,1.0,2.0
11013,11013,A_sa9fD85zE,Canon,Canon EOS 5D Mark IV,640.0,35.0,3.5,1/800,0,1.0,1.0,0.0,1.0,2.0,0.0,0.0
11015,11015,UI2okJ_DwW4,SONY,ILCE-7M2,800.0,105.0,8.0,1/250,0,1.0,1.0,1.0,2.0,1.0,1.0,2.0
11020,11020,pLFIqmpfZSI,samsung,SM-N975U,50.0,1.8,2.2,1/59,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11022,11022,CDk07jpzDus,NIKON CORPORATION,NIKON D60,1100.0,180.0,5.6,1/500,0,1.0,1.0,0.0,1.0,2.0,1.0,2.0
11023,11023,F0ivNc3yoOI,Canon,Canon EOS 5D Mark IV,500.0,249.0,8.0,1/400,0,1.0,1.0,1.0,2.0,2.0,1.0,2.0
11026,11026,mb_Jz0rswCE,Canon,Canon EOS 6D,320.0,85.0,2.8,1/800,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
11028,11028,FCZW1G_06_4,Hasselblad,L1D-20c,100.0,10.3,4.5,1/160,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
11029,11029,pRrQu9yIcms,Canon,Canon EOS 6D,100.0,50.0,11.0,1/750,0,0.0,0.0,1.0,2.0,2.0,0.0,1.0
11031,11031,WZac0ub3c80,Panasonic,DC-S1,160.0,24.0,4.0,1/125,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
11032,11032,UtKquCqp3l0,NIKON CORPORATION,NIKON D5200,100.0,35.0,1.8,1/400,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
11033,11033,9h6mMFqqMq0,Canon,Canon EOS 6D Mark II,2000.0,35.0,1.8,1/100,0,1.0,2.0,0.0,0.0,1.0,0.0,0.0
11034,11034,RqnZAPZSacw,SONY,ILCE-7M3,800.0,75.0,2.8,1/1000,0,1.0,1.0,0.0,0.0,2.0,0.0,1.0
11036,11036,r1miJNBdJrc,Canon,Canon EOS 80D,250.0,85.0,8.0,1/250,0,0.0,0.0,1.0,2.0,1.0,0.0,1.0
11037,11037,qzk94DSQXIo,Apple,iPhone XS,25.0,4.2,1.8,1/2481,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
11039,11039,qeqU-GG1cfg,Canon,Canon EOS 6D,100.0,50.0,2.8,1/1000,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
11041,11041,_NTpUP05fqo,NIKON CORPORATION,NIKON D850,64.0,35.0,1.4,1/1600,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
11043,11043,6I6gXyBOPCI,NIKON CORPORATION,NIKON D300S,500.0,14.0,4.5,1/640,0,1.0,1.0,0.0,1.0,2.0,0.0,0.0
11046,11046,u7QKnD8Y_aQ,SONY,ILCE-7RM2,100.0,85.0,5.0,1/800,0,0.0,0.0,0.0,1.0,2.0,0.0,1.0
11048,11048,gNsPVtvAxaQ,SONY,ILCE-7M3,640.0,35.0,4.0,1/200,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
11049,11049,IzxWKtY-lUo,SONY,ILCE-7M3,125.0,16.0,5.6,1/500,0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
11051,11051,91RsPnaX6qk,NIKON CORPORATION,NIKON D750,800.0,50.0,14.0,25,0,1.0,1.0,1.0,2.0,0.0,0.0,1.0
11052,11052,rmFs3k34JLI,NIKON CORPORATION,NIKON D610,800.0,105.0,3.0,1/80,0,1.0,1.0,0.0,0.0,1.0,1.0,2.0
11053,11053,4P_iFjVBhLI,Canon,Canon EOS REBEL T5i,100.0,16.0,13.0,1/8,0,0.0,0.0,1.0,2.0,1.0,0.0,0.0
11054,11054,X83bkXtLSSQ,Canon,Canon EOS 6D,200.0,28.0,5.6,1/125,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
11055,11055,XGPlaUZLPX8,Canon,Canon EOS 60D,100.0,57.0,7.1,1/250,0,0.0,0.0,1.0,2.0,1.0,0.0,1.0
11057,11057,LMcBcvAlSX8,Panasonic,DC-S1,800.0,50.0,4.0,1/125,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
11058,11058,tvmx-R_ql0Q,NIKON CORPORATION,NIKON D7000,160.0,50.0,1.4,1/800,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
11059,11059,nCyJO5ml6bM,FUJIFILM,X100F,3200.0,23.0,2.0,1/100,0,1.0,2.0,0.0,0.0,1.0,0.0,0.0
11062,11062,gBF-WhN1M8A,Hasselblad,L1D-20c,100.0,10.3,5.6,1/2000,0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
11064,11064,cGPWB7UxiBo,Hasselblad,L1D-20c,100.0,10.3,4.5,1/120,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
11066,11066,g6HDCL4Hyf4,OLYMPUS CORPORATION,PEN-F,320.0,40.0,2.8,1/5000,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
11067,11067,lJs5Prq05RU,Hasselblad,L1D-20c,100.0,10.3,4.0,1.6,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11069,11069,LcnaVRXyc74,SONY,ILCE-7M3,400.0,18.0,9.0,1/3200,0,0.0,0.0,1.0,2.0,2.0,0.0,0.0
11074,11074,yzitQv-LPsk,NIKON CORPORATION,NIKON D3000,1600.0,98.0,16.0,1/1000,0,1.0,1.0,1.0,2.0,2.0,1.0,2.0
11085,11085,g5O1bjRD5e4,Canon,Canon EOS 750D,1600.0,10.0,4.0,10,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
11089,11089,K7WVQ32uDlk,Google,Pixel 3,63.0,4.4,1.8,1/140,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11090,11090,YA7fzxWXb7g,Canon,Canon EOS 7D,100.0,92.0,14.0,1/80,0,0.0,0.0,1.0,2.0,1.0,1.0,2.0
11093,11093,-MV5dLL5vOo,SONY,ILCE-6000,100.0,105.0,4.0,1/800,0,0.0,0.0,0.0,1.0,2.0,1.0,2.0
11094,11094,eZt9Zp9tGvU,Panasonic,DC-S1,4000.0,82.0,4.0,1/250,0,1.0,2.0,0.0,1.0,1.0,0.0,1.0
11096,11096,qDG05DPwZSY,Panasonic,DC-S1,3200.0,93.0,4.0,1/250,0,1.0,2.0,0.0,1.0,1.0,1.0,2.0
11098,11098,LlDtRsnDU5A,SONY,ILCE-6000,125.0,30.0,2.0,1/2000,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
11099,11099,cwxXiiFnixg,Canon,Canon EOS 5D Mark IV,100.0,70.0,2.8,1/400,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
11101,11101,3RsalqVN150,SONY,ILCE-7RM2,100.0,26.0,3.5,1/400,0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
11102,11102,VSVcEzWsqyc,Canon,Canon EOS 5D Mark III,1600.0,24.0,2.8,1/640,0,1.0,1.0,0.0,0.0,2.0,0.0,0.0
11103,11103,tAAjP_sG_RA,Canon,Canon EOS 5D Mark III,100.0,45.0,4.5,1/125,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
11104,11104,rpLxNPia8ZE,Canon,Canon EOS 6D,100.0,50.0,2.8,1/500,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
11105,11105,We_oJAlew3M,Canon,Canon EOS 80D,200.0,69.0,5.0,1/200,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
11106,11106,WGZBC_2LVD0,Canon,Canon EOS 6D,500.0,50.0,2.0,1/200,0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
11108,11108,eypeNHaLfPc,NIKON CORPORATION,NIKON D7500,100.0,50.0,6.3,1/250,0,0.0,0.0,1.0,2.0,1.0,0.0,1.0
11111,11111,VZGhgKMi60s,Canon,Canon EOS 5D Mark IV,320.0,85.0,1.2,1/5000,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
11114,11114,My9XqdQZb9k,SONY,ILCE-6300,160.0,25.0,11.0,1/320,0,0.0,0.0,1.0,2.0,2.0,0.0,0.0
11118,11118,AvYd2VFC_og,PENTAX Corporation,PENTAX K100D Super,200.0,100.0,2.8,1/2000,0,0.0,0.0,0.0,0.0,2.0,1.0,2.0
11119,11119,PkXNYci4p4Y,NIKON CORPORATION,NIKON D5300,100.0,18.0,3.5,1/80,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
11120,11120,fp9W28EkW50,SONY,ILCE-7M3,250.0,35.0,1.4,1/1600,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
11121,11121,kKGpz5brrfI,NIKON CORPORATION,NIKON Z 7,100.0,85.0,1.8,1/2000,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
11123,11123,Vs1WjYGUMy0,NIKON CORPORATION,NIKON D750,100.0,50.0,2.0,1/500,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
11124,11124,WBs-dOHh14g,Canon,Canon EOS 5D Mark III,400.0,24.0,2.8,1/1600,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
11125,11125,ViZ9jzAfuJY,SONY,ILCE-7RM2,125.0,24.0,4.5,1/250,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
11128,11128,9vhQDqVKGYo,SONY,ILCE-7RM3,500.0,24.0,1.4,13,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
11131,11131,q4Bq01jA_l0,Canon,Canon EOS 6D,400.0,50.0,3.2,1/640,0,0.0,0.0,0.0,1.0,2.0,0.0,1.0
11132,11132,jRrPO5PXI6M,Canon,Canon EOS 6D,100.0,50.0,2.5,1/1000,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
11134,11134,U4ZzNidniNE,SONY,ILCE-7SM2,640.0,24.0,5.0,10,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
11135,11135,LkIb5Fnevis,SONY,ILCE-7M3,100.0,16.0,11.0,1/250,0,0.0,0.0,1.0,2.0,1.0,0.0,0.0
11136,11136,eNoiv5h1O3o,NIKON CORPORATION,NIKON D850,100.0,35.0,1.4,1/250,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11140,11140,MyyYb7QsGr4,Canon,Canon EOS 6D,250.0,17.0,7.1,1/400,0,0.0,0.0,1.0,2.0,2.0,0.0,0.0
11141,11141,5C4KMaFXVTA,NIKON CORPORATION,NIKON Z 7,100.0,85.0,1.8,1/400,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
11143,11143,C1ccrG_QW8c,SONY,ILCE-7M3,160.0,70.0,4.0,1/250,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
11146,11146,4Tb3AXkkcag,Canon,Canon EOS 6D,400.0,85.0,13.0,1/90,0,0.0,0.0,1.0,2.0,1.0,0.0,1.0
11149,11149,ApBeqyDmwcM,Canon,Canon EOS 700D,160.0,70.0,4.5,1/640,0,0.0,0.0,0.0,1.0,2.0,0.0,1.0
11150,11150,DpVcFpQr1dA,NIKON CORPORATION,NIKON D7000,125.0,50.0,7.1,1/500,0,0.0,0.0,1.0,2.0,2.0,0.0,1.0
11152,11152,UFaOtAYCukw,NIKON CORPORATION,NIKON Z 7,1100.0,85.0,1.8,1/100,0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
11153,11153,xOs6gB-f5Ck,SONY,ILCE-7M2,640.0,28.0,2.0,1/125,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
11154,11154,8OpoaLl9yok,SONY,ILCE-9M2,50.0,50.0,1.8,1/8000,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
11157,11157,fy26-wG9pzs,Canon,Canon EOS M50,1600.0,85.0,2.8,1/320,0,1.0,1.0,0.0,0.0,2.0,0.0,1.0
